time,prey,predator
1.935483870967741993e+01,2.275076133537444534e+01,5.214389666235763166e+00
1.940485121280320158e+01,2.309141858000801761e+01,5.275779568908254724e+00
1.945486371592898323e+01,2.342810880165358256e+01,5.338866285310341908e+00
1.950487621905476487e+01,2.376050678567469987e+01,5.403666203149932734e+00
1.955488872218054652e+01,2.408829431497339968e+01,5.470195843867365681e+00
1.960490122530632817e+01,2.441116046939330886e+01,5.538471866909681296e+00
1.965491372843210982e+01,2.472880306491811453e+01,5.608511044997686490e+00
1.970492623155789147e+01,2.504092911563771295e+01,5.680330257641436731e+00
1.975493873468367312e+01,2.534725483374819177e+01,5.753946491140234265e+00
1.980495123780945477e+01,2.564750632970055833e+01,5.829376824121985656e+00
1.985496374093523642e+01,2.594142040440443964e+01,5.906638427003256808e+00
1.990497624406101451e+01,2.622874481842872996e+01,5.985748537194222507e+00
1.995498874718679616e+01,2.650923887541797086e+01,6.066724434798104859e+00
2.000500125031257781e+01,2.678267342219001179e+01,6.149583442608165029e+00
2.005501375343835946e+01,2.704883090628159792e+01,6.234342918856331295e+00
2.010502625656414111e+01,2.730750590079286155e+01,6.321020230460871581e+00
2.015503875968992276e+01,2.755850508493803375e+01,6.409632756196701031e+00
2.020505126281570440e+01,2.780164721876614564e+01,6.500197825649578931e+00
2.025506376594148605e+01,2.803676316003541658e+01,6.592732713382543075e+00
2.030507626906726770e+01,2.826369586421325053e+01,6.687254638935902662e+00
2.035508877219304935e+01,2.848230014497325158e+01,6.783780730661264968e+00
2.040510127531883100e+01,2.869244275995547611e+01,6.882328021354289227e+00
2.045511377844461265e+01,2.889400196254702990e+01,6.982913402679661097e+00
2.050512628157039430e+01,2.908686701251543383e+01,7.085553565826759659e+00
2.055513878469617595e+01,2.927093817573706858e+01,7.190265001473918893e+00
2.060515128782195760e+01,2.944612671157158701e+01,7.297063998586765798e+00
2.065516379094773924e+01,2.961235398349162651e+01,7.405966564980301037e+00
2.070517629407352089e+01,2.976955172348635514e+01,7.516988464782315305e+00
2.075518879719929899e+01,2.991766100852338539e+01,7.630145110046290924e+00
2.080520130032508064e+01,3.005663159313763444e+01,7.745451494407649129e+00
2.085521380345086229e+01,3.018642190943123538e+01,7.862922193083702993e+00
2.090522630657664394e+01,3.030699906707360469e+01,7.982571362873688514e+00
2.095523880970242558e+01,3.041833804332677360e+01,8.104412653685045598e+00
2.100525131282820723e+01,3.052042100666556124e+01,8.228459179394294054e+00
2.105526381595398888e+01,3.061323769166950015e+01,8.354723543497843963e+00
2.110527631907977053e+01,3.069678348314702987e+01,8.483217591312419259e+00
2.115528882220555218e+01,3.077105937667473867e+01,8.613952405207610852e+00
2.120530132533133383e+01,3.083607197859736360e+01,8.746938304605858860e+00
2.125531382845711548e+01,3.089183350602780465e+01,8.882184845982465049e+00
2.130532633158289713e+01,3.093836148403875086e+01,9.019700772883179951e+00
2.135533883470867877e+01,3.097567673606489080e+01,9.159493740223922487e+00
2.140535133783446042e+01,3.100380470500571661e+01,9.301570545428177184e+00
2.145536384096024207e+01,3.102277394097662011e+01,9.445936778030857184e+00
2.150537634408602372e+01,3.103261578701811274e+01,9.592596760275787560e+00
2.155538884721180537e+01,3.103336437909580425e+01,9.741553547115696432e+00
2.160540135033758702e+01,3.102505664610042047e+01,9.892808926212211418e+00
2.165541385346336511e+01,3.100773211573064359e+01,1.004636335227838551e+01
2.170542635658914676e+01,3.098143160229963300e+01,1.020221559718237181e+01
2.175543885971492841e+01,3.094619797029733732e+01,1.036036303295989569e+01
2.180545136284071006e+01,3.090207523995231043e+01,1.052080116581674574e+01
2.185546386596649171e+01,3.084910840052903325e+01,1.068352356092062827e+01
2.190547636909227336e+01,3.078734341032792798e+01,1.084852184240116735e+01
2.195548887221805501e+01,3.071682719668535455e+01,1.101578569334990831e+01
2.200550137534383666e+01,3.063760757371410648e+01,1.118530277409990248e+01
2.205551387846961831e+01,3.054973259806716612e+01,1.135705825305648453e+01
2.210552638159539995e+01,3.045325085126956211e+01,1.153103510322719139e+01
2.215553888472118160e+01,3.034821123630401374e+01,1.170721358270281343e+01
2.220555138784696325e+01,3.023466291457584276e+01,1.188557114971775341e+01
2.225556389097274490e+01,3.011265530591297690e+01,1.206608246265001760e+01
2.230557639409852655e+01,2.998223808856594275e+01,1.224871938002122107e+01
2.235558889722430820e+01,2.984346125820635010e+01,1.243345062355573738e+01
2.240560140035008985e+01,2.969637502591180933e+01,1.262024160457951005e+01
2.245561390347587150e+01,2.954102998324971807e+01,1.280905436306385425e+01
2.250562640660165314e+01,2.937747729930594076e+01,1.299984711108007573e+01
2.255563890972743124e+01,2.920576872106450494e+01,1.319257423156402353e+01
2.260565141285321289e+01,2.902595657340751600e+01,1.338718627831614683e+01
2.265566391597899454e+01,2.883809390488275071e+01,1.358362982996981394e+01
2.270567641910477619e+01,2.864223496814445014e+01,1.378184692776509124e+01
2.275568892223055784e+01,2.843843500143954373e+01,1.398177530592832341e+01
2.280570142535633948e+01,2.822675100343047205e+01,1.418334773842522800e+01
2.285571392848212113e+01,2.800724180136171171e+01,1.438649197638823729e+01
2.290572643160790278e+01,2.777996805105975042e+01,1.459113074811647870e+01
2.295573893473368443e+01,2.754499233519100088e+01,1.479718169967015662e+01
2.300575143785946608e+01,2.730238019624502144e+01,1.500455671811393366e+01
2.305576394098524773e+01,2.705219971150431846e+01,1.521316214478751050e+01
2.310577644411102938e+01,2.679452265945910128e+01,1.542289816805094382e+01
2.315578894723681103e+01,2.652942480982454043e+01,1.563365865898603602e+01
2.320580145036259267e+01,2.625698592354077121e+01,1.584533117139633518e+01
2.325581395348837432e+01,2.597728979083505862e+01,1.605779692682288129e+01
2.330582645661415597e+01,2.569042563021206504e+01,1.627093020103415810e+01
2.335583895973993762e+01,2.539648777789096101e+01,1.648459833176951861e+01
2.340585146286571572e+01,2.509557692568770548e+01,1.669866136669859813e+01
2.345586396599149737e+01,2.478780081659055767e+01,1.691297181688184992e+01
2.350587646911727902e+01,2.447327424476020852e+01,1.712737465677046700e+01
2.355588897224306066e+01,2.415211905552968119e+01,1.734170732420641414e+01
2.360590147536884231e+01,2.382446546013770217e+01,1.755579940736745570e+01
2.365591397849462396e+01,2.349045260541073787e+01,1.776947224899138078e+01
2.370592648162040561e+01,2.315022904281613947e+01,1.798253907282867914e+01
2.375593898474618726e+01,2.280395415831132411e+01,1.819480481900190938e+01
2.380595148787196891e+01,2.245179817263746003e+01,1.840606614395482410e+01
2.385596399099775056e+01,2.209394214131947365e+01,1.861611142045239475e+01
2.390597649412353221e+01,2.173057847449289781e+01,1.882472074709584220e+01
2.395598899724931385e+01,2.136191312420476862e+01,1.903166569244622508e+01
2.400600150037509550e+01,2.098816495698848783e+01,1.923670943762605745e+01
2.405601400350087715e+01,2.060956709127407649e+01,1.943960727180661507e+01
2.410602650662665880e+01,2.022636702207341131e+01,1.964010661154095061e+01
2.415603900975244045e+01,1.983882662380174722e+01,1.983794700340546768e+01
2.420605151287822210e+01,1.944722305147174879e+01,2.003286059187649215e+01
2.425606401600400375e+01,1.905184964113864510e+01,2.022457214155397764e+01
2.430607651912978184e+01,1.865301574493098613e+01,2.041280004963507011e+01
2.435608902225556349e+01,1.825104700241490718e+01,2.059725689467254028e+01
2.440610152538134514e+01,1.784628533781623005e+01,2.077764945002673969e+01
2.445611402850712679e+01,1.743908905927008846e+01,2.095367969939941588e+01
2.450612653163290844e+01,1.702983347562598482e+01,2.112504507706298895e+01
2.455613903475869009e+01,1.661890972924397758e+01,2.129144042926413505e+01
2.460615153788447174e+01,1.620672443379068994e+01,2.145255888211083217e+01
2.465616404101025338e+01,1.579369964856955200e+01,2.160809187804575160e+01
2.470617654413603503e+01,1.538027192495387396e+01,2.175773094243021788e+01
2.475618904726181668e+01,1.496689200413783993e+01,2.190116870766784274e+01
2.480620155038759833e+01,1.455402224109653631e+01,2.203810138946080599e+01
2.485621405351337998e+01,1.414213579507181429e+01,2.216822971551271948e+01
2.490622655663916163e+01,1.373171606136016898e+01,2.229125947831301957e+01
2.495623905976494328e+01,1.332325421928559805e+01,2.240690424683176474e+01
2.500625156289072493e+01,1.291724711415155191e+01,2.251488701008969784e+01
2.505626406601650658e+01,1.251419407368768333e+01,2.261494259626107350e+01
2.510627656914228822e+01,1.211459640805182758e+01,2.270681805231448536e+01
2.515628907226806987e+01,1.171895404616195613e+01,2.279027527319248492e+01
2.520630157539384797e+01,1.132776264087887874e+01,2.286509297432963095e+01
2.525631407851962962e+01,1.094150949676799378e+01,2.293106904215347441e+01
2.530632658164541127e+01,1.056067267412923094e+01,2.298802107264700467e+01
2.535633908477119292e+01,1.018571711720260176e+01,2.303578873866010568e+01
2.540635158789697456e+01,9.817091171148648598e+00,2.307423557456876750e+01
2.545636409102275621e+01,9.455222955282987840e+00,2.310325051534863761e+01
2.550637659414853786e+01,9.100519207570842539e+00,2.312274840286703181e+01
2.555638909727431951e+01,8.753361267744038443e+00,2.313267182367294694e+01
2.560640160040010116e+01,8.414102145498796759e+00,2.313299185652596890e+01
2.565641410352588281e+01,8.083064429204968704e+00,2.312370851588075382e+01
2.570642660665166446e+01,7.760538791588896146e+00,2.310485104350518526e+01
2.575643910977744611e+01,7.446781253631550967e+00,2.307647844439173923e+01
2.580645161290322775e+01,7.142011882835030079e+00,2.303867872842428355e+01
2.585646411602900940e+01,6.846414260903090465e+00,2.299156864080040918e+01
2.590647661915479105e+01,6.560134360332078529e+00,2.293529311688179817e+01
2.595648912228057270e+01,6.283280292852754911e+00,2.287002397898033124e+01
2.600650162540635435e+01,6.015922951865791291e+00,2.279595824582620622e+01
2.605651412853213245e+01,5.758096363756509461e+00,2.271331728446435605e+01
2.610652663165791409e+01,5.509798108682126383e+00,2.262234506013648883e+01
2.615653913478369574e+01,5.270991823267809906e+00,2.252330521734899094e+01
2.620655163790947739e+01,5.041608527072107826e+00,2.241647956619758020e+01
2.625656414103525904e+01,4.821548291229668770e+00,2.230216621335376814e+01
2.630657664416104069e+01,4.610681417496159007e+00,2.218067768460781508e+01
2.635658914728682234e+01,4.408853538915180614e+00,2.205233666430703465e+01
2.640660165041260399e+01,4.215887176155334259e+00,2.191747467966946061e+01
2.645661415353838564e+01,4.031582598049369359e+00,2.177643130426169193e+01
2.650662665666416729e+01,3.855722126399511840e+00,2.162955013650387315e+01
2.655663915978994893e+01,3.688072978486637510e+00,2.147717691890416347e+01
2.660665166291573058e+01,3.528389701998569272e+00,2.131965778489577090e+01
2.665666416604151223e+01,3.376416049371803840e+00,2.115733775400556738e+01
2.670667666916729388e+01,3.231887882088667396e+00,2.099055851233742231e+01
2.675668917229307553e+01,3.094536159008342668e+00,2.081965663701416602e+01
2.680670167541885718e+01,2.964087977133903262e+00,2.064496290861237426e+01
2.685671417854463883e+01,2.840268924664597350e+00,2.046680061461761824e+01
2.690672668167042048e+01,2.722805233284647297e+00,2.028548440889881732e+01
2.695673918479619857e+01,2.611425068414585660e+00,2.010131966165393180e+01
2.700675168792198022e+01,2.505859763487992886e+00,1.991460167561451655e+01
2.705676419104776187e+01,2.405845363089947231e+00,1.972561493486644579e+01
2.710677669417354352e+01,2.311123659055448254e+00,1.953463277917063579e+01
2.715678919729932517e+01,2.221442804566948759e+00,1.934191711309471273e+01
2.720680170042510682e+01,2.136558218679589949e+00,1.914771806349164152e+01
2.725681420355088846e+01,2.056233240742040280e+00,1.895227399600986828e+01
2.730682670667667011e+01,1.980239379576168357e+00,1.875581150319676027e+01
2.735683920980245176e+01,1.908356718917731731e+00,1.855854536590808834e+01
2.740685171292823341e+01,1.840374164344734220e+00,1.836067885826124524e+01
2.745686421605401506e+01,1.776089522775169849e+00,1.816240389211442618e+01
2.750687671917979671e+01,1.715309533324758995e+00,1.796390120006050495e+01
2.755688922230557836e+01,1.657849825758822337e+00,1.776534072277129894e+01
2.760690172543136001e+01,1.603534822754839828e+00,1.756688201985921793e+01
2.765691422855714166e+01,1.552197630093272052e+00,1.736867447120001984e+01
2.770692673168292330e+01,1.503679839848879540e+00,1.717085762832883233e+01
2.775693923480870495e+01,1.457831203198361791e+00,1.697356183478619940e+01
2.780695173793448660e+01,1.414509454025308921e+00,1.677690854420683664e+01
2.785696424106026470e+01,1.373580122911520984e+00,1.658101055595229667e+01
2.790697674418604635e+01,1.334916161377296628e+00,1.638597250482030176e+01
2.795698924731182800e+01,1.298397573012991746e+00,1.619189141374416607e+01
2.800700175043760964e+01,1.263911175688227972e+00,1.599885702122712949e+01
2.805701425356339129e+01,1.231350425179730479e+00,1.580695198411500080e+01
2.810702675668917294e+01,1.200614967909086284e+00,1.561625240584809227e+01
2.815703925981495459e+01,1.171610314606672754e+00,1.542682827171879012e+01
2.820705176294073624e+01,1.144247615302722787e+00,1.523874372515605380e+01
2.825706426606651789e+01,1.118443429526349009e+00,1.505205732460152568e+01
2.830707676919229954e+01,1.094119377529890080e+00,1.486682244643315443e+01
2.835708927231808119e+01,1.071201804880245412e+00,1.468308769166127625e+01
2.840710177544386283e+01,1.049621652416743878e+00,1.450089703611459058e+01
2.845711427856964448e+01,1.029314177276778652e+00,1.432029013939930273e+01
2.850712678169542613e+01,1.010218675334894289e+00,1.414130266542208680e+01
2.855713928482120778e+01,9.922782308496156389e-01,1.396396657148510734e+01
2.860715178794698943e+01,9.754396089260178870e-01,1.378831022772221360e+01
2.865716429107277108e+01,9.596529874333237231e-01,1.361435871586559188e+01
2.870717679419854917e+01,9.448717287055736769e-01,1.344213409019166505e+01
2.875718929732433082e+01,9.310522433558487965e-01,1.327165553043897184e+01
2.880720180045011247e+01,9.181538410421231644e-01,1.310293950820567765e+01
2.885721430357589412e+01,9.061385366034425681e-01,1.293600000606669376e+01
2.890722680670167577e+01,8.949708573951485890e-01,1.277084873368167273e+01
2.895723930982745742e+01,8.846177799787625640e-01,1.260749519857355949e+01
2.900725181295323907e+01,8.750485666206847535e-01,1.244594689208836691e+01
2.905726431607902072e+01,8.662346191419048047e-01,1.228620945518355434e+01
2.910727681920480236e+01,8.581493548116612136e-01,1.212828681679015830e+01
2.915728932233058401e+01,8.507681498290982081e-01,1.197218125882713835e+01
2.920730182545636566e+01,8.440682041637413979e-01,1.181789357432080223e+01
2.925731432858214731e+01,8.380284244094896584e-01,1.166542319986706033e+01
2.930732683170792896e+01,8.326293550763963491e-01,1.151476829293784476e+01
2.935733933483371061e+01,8.278531155292925270e-01,1.136592580747527137e+01
2.940735183795949226e+01,8.236833072780371801e-01,1.121889160644214023e+01
2.945736434108527391e+01,8.201049150583997749e-01,1.107366057487057809e+01
2.950737684421105556e+01,8.171042714266948392e-01,1.093022666070102566e+01
2.955738934733683720e+01,8.146689999241186753e-01,1.078858294670176043e+01
2.960740185046261530e+01,8.127879504178018299e-01,1.064872173309769821e+01
2.965741435358839695e+01,8.114511225955728380e-01,1.051063462785074520e+01
2.970742685671417860e+01,8.106496437073373862e-01,1.037431257340677782e+01
2.975743935983996025e+01,8.103757278510934636e-01,1.023974590239676985e+01
2.980745186296574190e+01,8.106226295213266875e-01,1.010692440245168733e+01
2.985746436609152354e+01,8.113845882078100091e-01,9.975837385881556330e+00
2.990747686921730519e+01,8.126568082792779979e-01,9.846473715540696503e+00
2.995748937234308684e+01,8.144354403984283008e-01,9.718821833664174292e+00
